item_id;title;brand;rating;rating_num;price;price_shipping;price_total;image_url;url;referer;others
27N-008J-00002;"MLLSE New Graphics Card AMD RX580 8GB Gaming GDDR5 256Bit 8Pin PCI-E 3.0 ×16 Radeon GPU Computer Mining ETH hashrate 28-30mh/s DVI-I HDMI 1.4 x 1 DisplayPort x 1";Mllse;3.7;15;69.99;0;69.99;https://c1.neweggimages.com/ProductImageCompressAll300/AVXDS2210270412OC9D.jpg;https://www.newegg.com/p/27N-008J-00002;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
1FT-001K-00CV4;"EVGA GeForce 9500 GT DirectX 10 01G-P3-N958-RX 1GB 128-Bit DDR2 PCI Express 2.0 x16 HDCP Ready Video Card";EVGA;0;0;199;0;199;https://c1.neweggimages.com/ProductImageCompressAll300/AE8DS200924D8bhg.jpg;https://www.newegg.com/p/1FT-001K-00CV4;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
27N-000F-000F8;"PowerColor RED DRAGON Radeon RX Vega 56 DirectX 12 AXRX VEGA 56 8GBHBM2-2D2HD/OC 8GB 2048-Bit HBM2 PCI Express 3.0 CrossFireX Support ATX Video Card";PowerColor;0;0;595;0;595;https://c1.neweggimages.com/ProductImageCompressAll300/AG7R_131865500789877921Hd5VEjB6A3.jpg;https://www.newegg.com/powercolor-radeon-rx-vega-56-axrx-vega-56-8gbhbm2-2d2hd-oc/p/27N-000F-000F8;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '4096 x 2160', 'DisplayPort': '2 x DisplayPort', 'HDMI': '2 x HDMI', 'DirectX': 'DirectX 12', 'Model': 'AXRX VEGA 56 8GBHBM2-2D2HD/OC'}"
27N-0022-000K0;"GIGABYTE Gaming OC Radeon RX 6650 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-R665XTGAMING OC-8GD";GIGABYTE;0;0;629.99;0;629.99;https://c1.neweggimages.com/ProductImageCompressAll300/AXMKS2205110I8DDK76.jpg;https://www.newegg.com/p/27N-0022-000K0;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814487545;"EVGA GeForce RTX 3070 XC3 ULTRA GAMING Video Card, 08G-P5-3755-KL, 8GB GDDR6, iCX3 Cooling, ARGB LED, Metal Backplate, LHR";EVGA;4.6;25;849;0;849;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-545-V10.jpg;https://www.newegg.com/evga-geforce-rtx-3070-08g-p5-3755-kl/p/N82E16814487545;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': '08G-P5-3755-KL'}"
N82E16814500423;"ZOTAC GeForce GTX 1080 Ti AMP Extreme Core 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810F-10P";ZOTAC;4.6;27;749;0;749;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-423-V09.jpg;https://www.newegg.com/zotac-geforce-gtx-1080-ti-zt-p10810f-10p/p/N82E16814500423;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'ZT-P10810F-10P'}"
N82E16814500427;"ZOTAC GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 SLI Support Video Card ZT-P10810G-10P";ZOTAC;4.6;8;749;0;749;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-427-V05.jpg;https://www.newegg.com/zotac-geforce-gtx-1080-ti-zt-p10810g-10p/p/N82E16814500427;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'ZT-P10810G-10P'}"
N82E16814500444;"ZOTAC GAMING GeForce RTX 2070 AMP 8GB GDDR6 256-bit Graphics Card, IceStorm 2.0, Active Fan Control, Metal Backplate, Spectra RGB LED Lighting (ZT-T20700D-10P)";ZOTAC;2.5;2;675;0;675;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-444-V09.jpg;https://www.newegg.com/zotac-geforce-rtx-2070-zt-t20700d-10p/p/N82E16814500444;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'ZT-T20700D-10P'}"
N82E16814133293;"PNY GeForce 8600 GT 512MB DDR3 PCI Express x16 SLI Support Video Card VCG86512GXXB";"PNY Technologies, Inc.";0;0;269;0;269;https://c1.neweggimages.com/ProductImageCompressAll300/14-133-293-Z01.jpg;https://www.newegg.com/pny-geforce-8600-gt-vcg86512gxxb/p/N82E16814133293;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814133326;"PNY XLR8 VCGGTX4601XPB-OC GeForce GTX 460 (Fermi) OC 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card";"PNY Technologies, Inc.";4.3;94;263;0;263;https://c1.neweggimages.com/ProductImageCompressAll300/14-133-326-03.jpg;https://www.newegg.com/pny-geforce-gtx-460-vcggtx4601xpb-oc/p/N82E16814133326;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600', 'DisplayPort': '', 'HDMI': '1 x mini HDMI', 'DirectX': 'DirectX 11', 'Model': 'VCGGTX4601XPB-OC'}"
N82E16814133652;"PNY XLR8 GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 x16 SLI Support Video Card VCGGTX1080T11XGPB-OC";"PNY Technologies, Inc.";3.8;5;749;0;749;https://c1.neweggimages.com/ProductImageCompressAll300/14-133-652-Z01.jpg;https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11xgpb-oc/p/N82E16814133652;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'VCGGTX1080T11XGPB-OC'}"
N82E16814133738;"PNY XLR8 GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 x16 SLI Support Video Card VCGGTX1080T11PB-OC2";"PNY Technologies, Inc.";3;1;749;0;749;https://c1.neweggimages.com/ProductImageCompressAll300/14-133-738-V03.jpg;https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11pb-oc2/p/N82E16814133738;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814133807;"PNY GeForce RTX 3090 24GB XLR8 Gaming EPIC-X RGB Triple Fan Graphics Card, VCG309024TFXPPB";"PNY Technologies, Inc.";4.6;16;1699;0;1699;https://c1.neweggimages.com/ProductImageCompressAll300/14-133-807-S09.jpg;https://www.newegg.com/pny-geforce-rtx-3090-vcg309024tfxppb/p/N82E16814133807;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814150845;"XFX Speedster MERC319 Radeon RX 6800 BLACK 16GB GDDR6 HDMI DisplayPort PCIe 4.0 Gaming Graphic Card, RX-68XLATBD9";XFX;5;6;1059;0;1059;https://c1.neweggimages.com/ProductImageCompressAll300/14-150-845-01.jpg;https://www.newegg.com/xfx-radeon-rx-6800-rx-68xlatbd9/p/N82E16814150845;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12', 'Model': 'RX-68XLATBD9'}"
N82E16814187186;"SPARKLE GeForce GT 630 4GB DDR3 PCI Express 2.0 x16 Video Card 700005";;3.8;4;250;0;250;https://c1.neweggimages.com/ProductImageCompressAll300/14-187-186-02.jpg;https://www.newegg.com/sparkle-geforce-gt-630-700005/p/N82E16814187186;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600', 'DisplayPort': '', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11', 'Model': '700005'}"
N82E16814487002;"EVGA 03G-P4-2881-KR G-SYNC Support GeForce GTX 780 Ti 3GB 384-Bit GDDR5 PCI Express 3.0 SLI Support Video Card";EVGA;4.8;33;420;0;420;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-002-10.jpg;https://www.newegg.com/evga-geforce-gtx-780-ti-03g-p4-2881-kr/p/N82E16814487002;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '4096 x 2160', 'DisplayPort': '1 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 12 (feature level 11_0)', 'Model': '03G-P4-2881-KR'}"
N82E16814487003;"EVGA 03G-P4-2884-KR G-SYNC Support GeForce GTX 780 Ti Superclocked 3GB 384-Bit GDDR5 PCI Express 3.0 SLI Support w/EVGA ACX Cooler Video Card";EVGA;4.7;120;420;0;420;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-003-18.jpg;https://www.newegg.com/evga-geforce-gtx-780-ti-superclocked-03g-p4-2884-kr/p/N82E16814487003;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '4096 x 2160', 'DisplayPort': '1 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 12 (feature level 11_0)', 'Model': '03G-P4-2884-KR'}"
N82E16814487260;"EVGA GeForce GTX 1060 GAMING, ACX 2.0 (Single Fan), 06G-P4-6161-KR, 6GB GDDR5, DX12 OSD Support (PXOC), Only 6.8 Inches";EVGA;4.1;71;489;0;489;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-260-S99.jpg;https://www.newegg.com/evga-geforce-gtx-1060-06g-p4-6161-kr/p/N82E16814487260;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': '06G-P4-6161-KR'}"
N82E16814487300;"EVGA GeForce GTX 1080 DirectX 12 08G-P4-6286-KR 8GB 256-Bit GDDR5X PCI Express 3.0 Graphics Card";EVGA;0;0;598;0;598;https://c1.neweggimages.com/ProductImageCompressAll300/AD7H_1_20170711135715503.jpg;https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6286-kr/p/N82E16814487300;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814487452;"EVGA GeForce RTX 2070 SUPER FTW3 ULTRA GAMING, 08G-P4-3277-KR, 8GB GDDR6, iCX2 Technology, RGB LED, Metal Backplate";EVGA;4.6;60;675;0;675;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-452-01.jpg;https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3277-kr/p/N82E16814487452;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': '08G-P4-3277-KR'}"
N82E16814127912;"MSI GeForce GTX 980TI GAMING 6G GOLDEN EDITION";MSI;4.6;29;595;0;595;https://c1.neweggimages.com/ProductImageCompressAll300/14-127-912-12.jpg;https://www.newegg.com/msi-geforce-gtx-980-ti-gtx-980ti-gaming-6g-golden-edition/p/N82E16814127912;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '4096 x 2160', 'DisplayPort': '3 x DisplayPort 1.2', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 12', 'Model': 'GTX 980Ti GAMING 6G GOLDEN EDITION'}"
N82E16814129285;"VisionTek Radeon HD 7750 1GB DDR5 PCI Express 3.0 x16 Video Card 900574-KIT";VisionTek;0;0;250;0;250;https://c1.neweggimages.com/ProductImageCompressAll300/B1PGS2304121AOEMF4E.jpg;https://www.newegg.com/visiontek-radeon-hd-7750-900574-kit/p/N82E16814129285;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814130290;"EVGA GeForce 8600 GT 512MB GDDR3 PCI Express x16 SLI Support Video Card 512-P2-N757-TR";EVGA;4.5;206;269;0;269;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-290-38.jpg;https://www.newegg.com/evga-geforce-8600-gt-512-p2-n757-tr/p/N82E16814130290;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600', 'DisplayPort': '', 'HDMI': '', 'DirectX': 'DirectX 10', 'Model': '512-P2-N757-TR'}"
N82E16814130327;"EVGA GeForce 8800 GTS 640MB GDDR3 PCI Express x16 SLI Support Video Card 640-P2-N824-AR";EVGA;4.7;43;237;0;237;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-327-03.jpg;https://www.newegg.com/evga-geforce-8800-gts-640-p2-n824-ar/p/N82E16814130327;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600', 'DisplayPort': '', 'HDMI': '', 'DirectX': 'DirectX 10', 'Model': '640-P2-N824-AR'}"
N82E16814130389;"EVGA GeForce 9400 GT 512MB DDR2 PCI Express 2.0 x16 SLI Support Video Card 512-P3-N944-LR";EVGA;4.1;45;198;0;198;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-389-02.jpg;https://www.newegg.com/evga-geforce-9400-gt-512-p3-n944-lr/p/N82E16814130389;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814130471;"EVGA GeForce 9400 GT 512MB DDR2 PCI Express 2.0 x16 Video Card 512-P3-N940-LR";EVGA;4.8;26;196;0;196;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-471-02.jpg;https://www.newegg.com/evga-geforce-9400-gt-512-p3-n940-lr/p/N82E16814130471;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814130771;"EVGA SuperClocked+ 02G-P4-2684-KR GeForce GTX 680 2GB 256-bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card";EVGA;4.7;86;424;0;424;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-771-05.jpg;https://www.newegg.com/evga-geforce-gtx-680-02g-p4-2684-kr/p/N82E16814130771;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600 (DL-DVI)', 'DisplayPort': '1 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11', 'Model': '02G-P4-2684-KR'}"
N82E16814130779;"EVGA 02G-P4-2683-KR GeForce GTX 680 Superclocked,  Signature 2GB 256-bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card";EVGA;4.4;46;424;0;424;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-779-04.jpg;https://www.newegg.com/evga-geforce-gtx-680-02g-p4-2683-kr/p/N82E16814130779;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600 (DL-DVI)', 'DisplayPort': '1 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11', 'Model': '02G-P4-2683-KR'}"
N82E16814130794;"EVGA 04G-P4-3687-KR GeForce GTX 680 FTW+ w/Backplate 4GB 256-bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card";EVGA;4.8;105;484;0;484;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-794-02.jpg;https://www.newegg.com/evga-geforce-gtx-680-04g-p4-3687-kr/p/N82E16814130794;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600 (DL-DVI)', 'DisplayPort': '1 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11', 'Model': '04G-P4-3687-KR'}"
N82E16814130818;"EVGA GeForce GT 640 4GB DDR3 PCI Express 3.0 x16 Video Card 04G-P4-2647-KR";EVGA;4.5;4;374;0;374;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-818-10.jpg;https://www.newegg.com/evga-geforce-gt-640-04g-p4-2647-kr/p/N82E16814130818;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '2560 x 1600', 'DisplayPort': '', 'HDMI': '1 x mini HDMI', 'DirectX': 'DirectX 12 (feature level 11_0)', 'Model': '04G-P4-2647-KR'}"
N82E16814130926;"EVGA GeForce GTX 670 4GB GDDR5 PCI Express 3.0 SLI Support Video Card 04G-P4-3671-KR";EVGA;5;1;464;0;464;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-926-09.jpg;https://www.newegg.com/evga-geforce-gtx-670-04g-p4-3671-kr/p/N82E16814130926;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '1 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11', 'Model': '04G-P4-3671-KR'}"
N82E16814131510;"PowerColor Radeon HD 7870 GHz Edition 2GB GDDR5 PCI Express 3.0 Video Card AX7870 2GBD5-M2DH";PowerColor;4.2;36;345;0;345;https://c1.neweggimages.com/ProductImageCompressAll300/14-131-510-03.jpg;https://www.newegg.com/powercolor-radeon-hd-7870-ghz-edition-ax7870-2gbd5-m2dh/p/N82E16814131510;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '2 x Mini DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11.1', 'Model': 'AX7870 2GBD5-M2DH'}"
N82E16814131586;"PowerColor Radeon HD 7850 2GB GDDR5 PCI Express 3.0 Eyefinity 6 Edition Video Card Support 6 Monitors AX7850 2GBD5-6DE";PowerColor;2.5;2;320;0;320;https://c1.neweggimages.com/ProductImageCompressAll300/14-131-586-03.jpg;https://www.newegg.com/powercolor-radeon-hd-7850-ax7850-2gbd5-6de/p/N82E16814131586;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '6 x Mini DisplayPort', 'HDMI': '', 'DirectX': 'DirectX 11.2', 'Model': 'AX7850 2GBD5-6DE'}"
N82E16814932393;"GIGABYTE AORUS Radeon RX 6800 MASTER 16G Graphics Card, MAX-COVERED Cooling, 16GB 256-bit GDDR6, GV-R68AORUS M-16GD Video Card";GIGABYTE;4.9;14;1000.44;0;1000.44;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-393-12.jpg;https://www.newegg.com/gigabyte-radeon-rx-6800-gv-r68aorus-m-16gd/p/N82E16814932393;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '2 x DisplayPort 1.4a', 'HDMI': '2 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'GV-R68AORUS M-16GD'}"
1FT-000A-001H6;"GIGABYTE GeForce GTX 1660 SUPER DirectX 12 GV-N166SOC-6GD 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card";GIGABYTE;5;1;229.99;49.99;279.98;https://c1.neweggimages.com/ProductImageCompressAll300/AWZTS210326Odl1C.jpg;https://www.newegg.com/gigabyte-geforce-gtx-1660-super-gv-n166soc-6gd/p/1FT-000A-001H6;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GV-N166SOC-6GD'}"
1FT-000A-002D4;"GIGABYTE AORUS GeForce RTX 3080 MASTER 10G (rev. 2.0) Graphics Card, Max Covered Cooling, 10GB 320-bit GDDR6X, GV-N3080AORUS M-10GD Rev2.0 Video Card,NOT LHR";GIGABYTE;0;0;1350;0;1350;https://c1.neweggimages.com/ProductImageCompressAll300/APBUD210706TKIK7.jpg;https://www.newegg.com/p/1FT-000A-002D4;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
1FT-000A-002F3;"GIGABYTE Vision GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N306TVISION OC-8GD (REV 2.0)";GIGABYTE;0;0;589.29;0;589.29;https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210719dTJMS.jpg;https://www.newegg.com/gigabyte-rtx-3060-ti/p/1FT-000A-002F3;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '2 x DisplayPort', 'HDMI': '2 x HDMI', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RTX 3060 TI'}"
1FT-000A-002G5;"GIGABYTE Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3070GAMING OC-8GD (REV 2.0)";GIGABYTE;1;1;682.99;0;682.99;https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210724ykBcg.jpg;https://www.newegg.com/p/1FT-000A-002G5;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
1FT-000A-002N0;"GIGABYTE Vision GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N306TVISION OC-8GD (REV 2.0)";GIGABYTE;0;0;589.29;0;589.29;https://c1.neweggimages.com/ProductImageCompressAll300/APMXS210913C4FEF.jpg;https://www.newegg.com/p/1FT-000A-002N0;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
1FT-0001-00150;"519294-001 508282-001 HP Nvidia Quadro FX 380 256MB GDDR3 PCI-E 2.0 Video Card PCI-EXPRESS Video Cards";DELL;0;0;133;0;133;https://c1.neweggimages.com/ProductImageCompressAll300/ACTN_1_201811182076416953.jpg;https://www.newegg.com/p/1FT-0001-00150;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
1FT-0004-000T2;"NVIDIA GeForce GTX 580 Graphic Card - 772 MHz Core - 1.50 GB GDDR5 - PCI Express 2.0 x16 - Dual Slot Space Required";NVIDIA;0;0;295;0;295;https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_201606091824335525.jpg;https://www.newegg.com/p/1FT-0004-000T2;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': 'Yes', 'DirectX': '', 'Model': ''}"
1FT-000Y-006D9;"ASUS TUF-RTX3080TI-O12G-GAMING Video Card,12GB 384-bit GDDR6X PCI Express 4.0 x16,1785MHz Core Frequency,2×HDMI interface, 3×DisplayPort interface";ASUS;5;1;1474.98;0;1474.98;https://c1.neweggimages.com/ProductImageCompressAll300/A4RES211102B6E35.jpg;https://www.newegg.com/asus-geforce-rtx-3080-ti-tuf-rtx3080ti-o12g-gaming/p/1FT-000Y-006D9;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '2 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'TUF-RTX3080TI-O12G-GAMING'}"
1FT-000Y-006E3;"NVIDIA ASUS ROG Strix GeForce RTX 3080 Ti 12G OC Graphics Card (ROG-STRIX-RTX3080TI-O12G-GAMING)";ASUS;0;0;1530;0;1530;https://c1.neweggimages.com/ProductImageCompressAll300/AKRFS2111040L2KXSB5.jpg;https://www.newegg.com/p/1FT-000Y-006E3;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
1FT-000Y-006G8;"ASUS TUF Gaming NVIDIA GeForce RTX 3080 Ti Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-grade Certification), TUF-RTX3080TI-12G-GAMING";ASUS;0;0;1530;0;1530;https://c1.neweggimages.com/ProductImageCompressAll300/APBUD210706WDYJK.jpg;https://www.newegg.com/p/1FT-000Y-006G8;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-64?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
